row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,ein,family,field_path,metric,money_type,object_id,org_id,org_name,period_end,period_start,selected,side,source_file
R-PC-2023-ASSETS-0817,3095019,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"3,095,019",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2023-PROGRAM-0817,4790257,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"4,790,257",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2023-EXPENSE-0817,7135504,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"7,135,504",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2023-CONTRIB-0817,5359088,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"5,359,088",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2023-INVEST-0817,84250,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"84,250",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2023-NETSALES-0817,36341,https://projects.propublica.org/nonprofits/full_text/202421509349300817/IRS990,2026-09-14,"36,341",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202421509349300817,PC,Public Citizen,2023-09-30,2022-10-01,yes,comparator,sources/return-202421509349300817.html
R-PC-2022-REV-0121,7987999,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"7,987,999",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-ASSETS-0121,4340834,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"4,340,834",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-PROGRAM-0121,6061301,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"6,061,301",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-EXPENSE-0121,8970076,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"8,970,076",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-CONTRIB-0121,7549730,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"7,549,730",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-INVEST-0121,144029,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"144,029",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2022-NETSALES-0121,63764,https://projects.propublica.org/nonprofits/full_text/202310729349300121/IRS990,2026-09-14,"63,764",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202310729349300121,PC,Public Citizen,2022-09-30,2021-10-01,yes,comparator,sources/return-202310729349300121.html
R-PC-2021-REV-1103,7788700,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"7,788,700",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-ASSETS-1103,5934949,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"5,934,949",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-PROGRAM-1103,6199546,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"6,199,546",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-EXPENSE-1103,8347092,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"8,347,092",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-CONTRIB-1103,7425431,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"7,425,431",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-INVEST-1103,110296,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"110,296",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2021-NETSALES-1103,67393,https://projects.propublica.org/nonprofits/full_text/202230479349301103/IRS990,2026-09-14,"67,393",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202230479349301103,PC,Public Citizen,2021-09-30,2020-10-01,yes,comparator,sources/return-202230479349301103.html
R-PC-2020-REV-0641,8342410,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"8,342,410",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-ASSETS-0641,6092396,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"6,092,396",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-PROGRAM-0641,4617214,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"4,617,214",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-EXPENSE-0641,6490204,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"6,490,204",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-CONTRIB-0641,7793812,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"7,793,812",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-INVEST-0641,76694,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"76,694",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2020-NETSALES-0641,45123,https://projects.propublica.org/nonprofits/full_text/202110359349300641/IRS990,2026-09-14,"45,123",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202110359349300641,PC,Public Citizen,2020-09-30,2019-10-01,yes,comparator,sources/return-202110359349300641.html
R-PC-2019-REV-0848,4912243,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"4,912,243",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-ASSETS-0848,3886796,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"3,886,796",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-PROGRAM-0848,4036330,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"4,036,330",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-EXPENSE-0848,5770446,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"5,770,446",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-CONTRIB-0848,4292709,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"4,292,709",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-INVEST-0848,97994,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"97,994",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-PC-2019-NETSALES-0848,37655,https://projects.propublica.org/nonprofits/full_text/202030429349300848/IRS990,2026-09-14,"37,655",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237104508,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202030429349300848,PC,Public Citizen,2019-09-30,2018-10-01,yes,comparator,sources/return-202030429349300848.html
R-FAS-2024-REV-3450,29395631,https://projects.propublica.org/nonprofits/full_text/202501349349313450/IRS990,2026-09-14,"29,395,631",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237185827,FAS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202501349349313450,FAS,Federation of American Scientists,2024-06-30,2023-07-01,yes,comparator,sources/return-202501349349313450.html
R-FAS-2024-ASSETS-3450,32515997,https://projects.propublica.org/nonprofits/full_text/202501349349313450/IRS990,2026-09-14,"32,515,997",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237185827,FAS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202501349349313450,FAS,Federation of American Scientists,2024-06-30,2023-07-01,yes,comparator,sources/return-202501349349313450.html
R-FAS-2024-PROGRAM-3450,23692039,https://projects.propublica.org/nonprofits/full_text/202501349349313450/IRS990,2026-09-14,"23,692,039",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237185827,FAS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202501349349313450,FAS,Federation of American Scientists,2024-06-30,2023-07-01,yes,comparator,sources/return-202501349349313450.html
R-FAS-2024-EXPENSE-3450,27219867,https://projects.propublica.org/nonprofits/full_text/202501349349313450/IRS990,2026-09-14,"27,219,867",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,237185827,FAS,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202501349349313450,FAS,Federation of American Scientists,2024-06-30,2023-07-01,yes,comparator,sources/return-202501349349313450.html
